           YEAR,           JDAY,           HOUR,           MINS, QOMEAS_09AA006,  QOSIM_09AA006, QOMEAS_09AA012,  QOSIM_09AA012, QOMEAS_09AA013,  QOSIM_09AA013, QOMEAS_09AB001,  QOSIM_09AB001, QOMEAS_09AC001,  QOSIM_09AC001, QOMEAS_09AC007,  QOSIM_09AC007, QOMEAS_09AE003,  QOSIM_09AE003, QOMEAS_09AE006,  QOSIM_09AE006, QOMEAS_09AH003,  QOSIM_09AH003, QOMEAS_09AH004,  QOSIM_09AH004, QOMEAS_09BA001,  QOSIM_09BA001, QOMEAS_09BC001,  QOSIM_09BC001, QOMEAS_09BC004,  QOSIM_09BC004, QOMEAS_09CA004,  QOSIM_09CA004, QOMEAS_09CA006,  QOSIM_09CA006, QOMEAS_09CB001,  QOSIM_09CB001, QOMEAS_09CD001,  QOSIM_09CD001, QOMEAS_09DB001,  QOSIM_09DB001, QOMEAS_09DD003,  QOSIM_09DD003, QOMEAS_09DD004,  QOSIM_09DD004, QOMEAS_09EA003,  QOSIM_09EA003, QOMEAS_09EA004,  QOSIM_09EA004, QOMEAS_09EB003,  QOSIM_09EB003, QOMEAS_09EB004,  QOSIM_09EB004, QOMEAS_09ED001,  QOSIM_09ED001, QOMEAS_09CA002,  QOSIM_09CA002, QOMEAS_09AB009,  QOSIM_09AB009,   QOMEAS_Marsh,    QOSIM_Marsh, QOMEAS_09EB001,  QOSIM_09EB001, QOMEAS_09AE001,  QOSIM_09AE001, QOMEAS_09AC004,  QOSIM_09AC004,QOMEAS_White@Mo, QOSIM_White@Mo, QOMEAS_09BC002,  QOSIM_09BC002, QOMEAS_09DC006,  QOSIM_09DC006, QOMEAS_09AH001,  QOSIM_09AH001,
           2022,            169,             21,             30,  -1.000000    ,   111.9781    ,  -1.000000    ,   90.23394    ,  -1.000000    ,   40.12424    ,  -1.000000    ,   326.8069    ,  -1.000000    ,   213.6813    ,  -1.000000    ,   51.57249    ,  -1.000000    ,   140.5372    ,  -1.000000    ,   69.31464    ,  -1.000000    ,   5.456211    ,  -1.000000    ,   48.80608    ,  -1.000000    ,   251.6156    ,  -1.000000    ,   1547.914    ,  -1.000000    ,   703.4497    ,  -1.000000    ,   57.11776    ,  -1.000000    ,   64.28425    ,  -1.000000    ,   271.9633    ,  -1.000000    ,   3196.902    ,  -1.000000    ,   266.6508    ,  -1.000000    ,   1601.919    ,  -1.000000    ,   106.2961    ,  -1.000000    ,   264.7006    ,  -1.000000    ,   75.24548    ,  -1.000000    ,   26.26536    ,  -1.000000    ,   47.55724    ,  -1.000000    ,   6616.299    ,  -1.000000    ,   86.70220    ,  -1.000000    ,   465.2881    ,  -1.000000    ,   303.5651    ,  -1.000000    ,   6166.760    ,  -1.000000    ,   474.7629    ,  -1.000000    ,   126.0694    ,  -1.000000    ,   869.3576    ,  -1.000000    ,   635.1501    ,  -1.000000    ,   1444.189    ,  -1.000000    ,   1672.861    ,
           2022,            169,             22,             30,  -1.000000    ,   112.1366    ,  -1.000000    ,   91.03152    ,  -1.000000    ,   40.27592    ,  -1.000000    ,   326.8200    ,  -1.000000    ,   216.0656    ,  -1.000000    ,   57.57838    ,  -1.000000    ,   142.4536    ,  -1.000000    ,   71.66637    ,  -1.000000    ,   5.469050    ,  -1.000000    ,   48.52230    ,  -1.000000    ,   251.5314    ,  -1.000000    ,   1548.023    ,  -1.000000    ,   706.2287    ,  -1.000000    ,   58.79137    ,  -1.000000    ,   64.09783    ,  -1.000000    ,   283.6037    ,  -1.000000    ,   3196.920    ,  -1.000000    ,   268.6300    ,  -1.000000    ,   1602.948    ,  -1.000000    ,   105.3993    ,  -1.000000    ,   264.6236    ,  -1.000000    ,   79.36075    ,  -1.000000    ,   26.27064    ,  -1.000000    ,   50.22036    ,  -1.000000    ,   6614.008    ,  -1.000000    ,   86.77248    ,  -1.000000    ,   465.6934    ,  -1.000000    ,   303.6203    ,  -1.000000    ,   6157.682    ,  -1.000000    ,   475.5035    ,  -1.000000    ,   126.4543    ,  -1.000000    ,   868.0090    ,  -1.000000    ,   638.6965    ,  -1.000000    ,   1447.703    ,  -1.000000    ,   1678.276    ,
           2022,            169,             23,             30,  -1.000000    ,   112.2940    ,  -1.000000    ,   91.76077    ,  -1.000000    ,   40.39617    ,  -1.000000    ,   326.8325    ,  -1.000000    ,   218.2000    ,  -1.000000    ,   63.56392    ,  -1.000000    ,   144.2124    ,  -1.000000    ,   73.64474    ,  -1.000000    ,   5.490245    ,  -1.000000    ,   48.28581    ,  -1.000000    ,   251.4467    ,  -1.000000    ,   1547.466    ,  -1.000000    ,   709.7565    ,  -1.000000    ,   59.94543    ,  -1.000000    ,   63.93147    ,  -1.000000    ,   295.6258    ,  -1.000000    ,   3197.119    ,  -1.000000    ,   270.5914    ,  -1.000000    ,   1604.111    ,  -1.000000    ,   104.5351    ,  -1.000000    ,   264.5212    ,  -1.000000    ,   83.76762    ,  -1.000000    ,   26.27568    ,  -1.000000    ,   53.00208    ,  -1.000000    ,   6613.375    ,  -1.000000    ,   86.83239    ,  -1.000000    ,   466.0963    ,  -1.000000    ,   303.6873    ,  -1.000000    ,   6149.128    ,  -1.000000    ,   476.2438    ,  -1.000000    ,   126.8316    ,  -1.000000    ,   867.1016    ,  -1.000000    ,   642.6783    ,  -1.000000    ,   1451.346    ,  -1.000000    ,   1683.816    ,
           2022,            170,              0,             30,  -1.000000    ,   112.4486    ,  -1.000000    ,   92.41375    ,  -1.000000    ,   40.49432    ,  -1.000000    ,   326.8449    ,  -1.000000    ,   220.0941    ,  -1.000000    ,   67.65643    ,  -1.000000    ,   145.7470    ,  -1.000000    ,   75.36620    ,  -1.000000    ,   5.522327    ,  -1.000000    ,   48.09695    ,  -1.000000    ,   251.3614    ,  -1.000000    ,   1546.310    ,  -1.000000    ,   714.4062    ,  -1.000000    ,   60.26184    ,  -1.000000    ,   63.78624    ,  -1.000000    ,   306.7045    ,  -1.000000    ,   3197.457    ,  -1.000000    ,   272.5831    ,  -1.000000    ,   1605.393    ,  -1.000000    ,   103.7355    ,  -1.000000    ,   264.4109    ,  -1.000000    ,   88.21764    ,  -1.000000    ,   26.28053    ,  -1.000000    ,   55.79526    ,  -1.000000    ,   6613.395    ,  -1.000000    ,   86.88477    ,  -1.000000    ,   466.4986    ,  -1.000000    ,   303.7520    ,  -1.000000    ,   6141.156    ,  -1.000000    ,   476.9890    ,  -1.000000    ,   127.1937    ,  -1.000000    ,   866.7400    ,  -1.000000    ,   646.9127    ,  -1.000000    ,   1455.180    ,  -1.000000    ,   1689.516    ,
           2022,            170,              1,             30,  -1.000000    ,   112.6015    ,  -1.000000    ,   92.98026    ,  -1.000000    ,   40.58556    ,  -1.000000    ,   326.8576    ,  -1.000000    ,   221.7715    ,  -1.000000    ,   70.23348    ,  -1.000000    ,   147.0529    ,  -1.000000    ,   76.73409    ,  -1.000000    ,   5.567277    ,  -1.000000    ,   47.95658    ,  -1.000000    ,   251.2760    ,  -1.000000    ,   1544.635    ,  -1.000000    ,   715.2355    ,  -1.000000    ,   59.80978    ,  -1.000000    ,   63.66199    ,  -1.000000    ,   315.4789    ,  -1.000000    ,   3197.905    ,  -1.000000    ,   274.6222    ,  -1.000000    ,   1606.775    ,  -1.000000    ,   103.0373    ,  -1.000000    ,   264.3865    ,  -1.000000    ,   92.47861    ,  -1.000000    ,   26.28527    ,  -1.000000    ,   58.46010    ,  -1.000000    ,   6612.432    ,  -1.000000    ,   86.92899    ,  -1.000000    ,   466.9019    ,  -1.000000    ,   303.8162    ,  -1.000000    ,   6133.914    ,  -1.000000    ,   477.7373    ,  -1.000000    ,   127.5353    ,  -1.000000    ,   867.0054    ,  -1.000000    ,   651.4563    ,  -1.000000    ,   1459.305    ,  -1.000000    ,   1695.411    ,
           2022,            170,              2,             30,  -1.000000    ,   112.7497    ,  -1.000000    ,   93.44962    ,  -1.000000    ,   40.67503    ,  -1.000000    ,   326.8704    ,  -1.000000    ,   223.2605    ,  -1.000000    ,   72.65781    ,  -1.000000    ,   148.1438    ,  -1.000000    ,   77.74808    ,  -1.000000    ,   5.626321    ,  -1.000000    ,   47.86448    ,  -1.000000    ,   251.1910    ,  -1.000000    ,   1542.544    ,  -1.000000    ,   715.7747    ,  -1.000000    ,   58.73305    ,  -1.000000    ,   63.55733    ,  -1.000000    ,   320.9978    ,  -1.000000    ,   3198.454    ,  -1.000000    ,   276.7078    ,  -1.000000    ,   1608.231    ,  -1.000000    ,   102.4798    ,  -1.000000    ,   264.4936    ,  -1.000000    ,   96.50010    ,  -1.000000    ,   26.29000    ,  -1.000000    ,   60.88602    ,  -1.000000    ,   6609.207    ,  -1.000000    ,   86.96076    ,  -1.000000    ,   467.3079    ,  -1.000000    ,   303.8814    ,  -1.000000    ,   6127.765    ,  -1.000000    ,   478.4887    ,  -1.000000    ,   127.8574    ,  -1.000000    ,   867.9512    ,  -1.000000    ,   656.4576    ,  -1.000000    ,   1463.816    ,  -1.000000    ,   1701.526    ,
           2022,            170,              3,             30,  -1.000000    ,   112.8921    ,  -1.000000    ,   93.81296    ,  -1.000000    ,   40.75798    ,  -1.000000    ,   326.8834    ,  -1.000000    ,   224.6106    ,  -1.000000    ,   74.22218    ,  -1.000000    ,   149.0414    ,  -1.000000    ,   78.46070    ,  -1.000000    ,   5.699890    ,  -1.000000    ,   47.81642    ,  -1.000000    ,   251.1074    ,  -1.000000    ,   1540.163    ,  -1.000000    ,   716.6055    ,  -1.000000    ,   57.97704    ,  -1.000000    ,   63.46914    ,  -1.000000    ,   322.9222    ,  -1.000000    ,   3199.123    ,  -1.000000    ,   278.8216    ,  -1.000000    ,   1609.733    ,  -1.000000    ,   102.1016    ,  -1.000000    ,   264.7686    ,  -1.000000    ,   100.0400    ,  -1.000000    ,   26.29480    ,  -1.000000    ,   62.96647    ,  -1.000000    ,   6603.083    ,  -1.000000    ,   86.98596    ,  -1.000000    ,   467.7177    ,  -1.000000    ,   303.9489    ,  -1.000000    ,   6122.840    ,  -1.000000    ,   479.2451    ,  -1.000000    ,   128.1657    ,  -1.000000    ,   869.5998    ,  -1.000000    ,   661.7748    ,  -1.000000    ,   1468.732    ,  -1.000000    ,   1707.872    ,
           2022,            170,              4,             30,  -1.000000    ,   113.0300    ,  -1.000000    ,   94.06353    ,  -1.000000    ,   40.83299    ,  -1.000000    ,   326.8968    ,  -1.000000    ,   225.8121    ,  -1.000000    ,   74.74313    ,  -1.000000    ,   149.7839    ,  -1.000000    ,   78.93031    ,  -1.000000    ,   5.787371    ,  -1.000000    ,   47.80428    ,  -1.000000    ,   251.0267    ,  -1.000000    ,   1537.641    ,  -1.000000    ,   717.7670    ,  -1.000000    ,   56.78141    ,  -1.000000    ,   63.39137    ,  -1.000000    ,   321.7682    ,  -1.000000    ,   3199.958    ,  -1.000000    ,   280.9629    ,  -1.000000    ,   1611.254    ,  -1.000000    ,   101.9377    ,  -1.000000    ,   265.2416    ,  -1.000000    ,   102.8406    ,  -1.000000    ,   26.29975    ,  -1.000000    ,   64.64748    ,  -1.000000    ,   6594.094    ,  -1.000000    ,   87.00793    ,  -1.000000    ,   468.1323    ,  -1.000000    ,   304.0242    ,  -1.000000    ,   6118.857    ,  -1.000000    ,   480.0067    ,  -1.000000    ,   128.4631    ,  -1.000000    ,   871.9375    ,  -1.000000    ,   667.0714    ,  -1.000000    ,   1473.959    ,  -1.000000    ,   1714.451    ,
           2022,            170,              5,             30,  -1.000000    ,   113.1633    ,  -1.000000    ,   94.19718    ,  -1.000000    ,   40.89846    ,  -1.000000    ,   326.9102    ,  -1.000000    ,   226.9169    ,  -1.000000    ,   75.30391    ,  -1.000000    ,   150.4091    ,  -1.000000    ,   79.20721    ,  -1.000000    ,   5.887353    ,  -1.000000    ,   47.81594    ,  -1.000000    ,   250.9504    ,  -1.000000    ,   1535.137    ,  -1.000000    ,   719.2756    ,  -1.000000    ,   54.06212    ,  -1.000000    ,   63.31621    ,  -1.000000    ,   318.3957    ,  -1.000000    ,   3201.025    ,  -1.000000    ,   283.1336    ,  -1.000000    ,   1612.768    ,  -1.000000    ,   102.0161    ,  -1.000000    ,   265.9277    ,  -1.000000    ,   105.7763    ,  -1.000000    ,   26.30489    ,  -1.000000    ,   65.90534    ,  -1.000000    ,   6582.628    ,  -1.000000    ,   87.02747    ,  -1.000000    ,   468.5522    ,  -1.000000    ,   304.1037    ,  -1.000000    ,   6115.434    ,  -1.000000    ,   480.7743    ,  -1.000000    ,   128.7510    ,  -1.000000    ,   874.9118    ,  -1.000000    ,   671.9999    ,  -1.000000    ,   1479.336    ,  -1.000000    ,   1721.258    ,
           2022,            170,              6,             30,  -1.000000    ,   113.2919    ,  -1.000000    ,   94.21216    ,  -1.000000    ,   40.95618    ,  -1.000000    ,   326.9235    ,  -1.000000    ,   228.2379    ,  -1.000000    ,   76.09768    ,  -1.000000    ,   150.9525    ,  -1.000000    ,   79.33240    ,  -1.000000    ,   5.997571    ,  -1.000000    ,   47.83622    ,  -1.000000    ,   250.8802    ,  -1.000000    ,   1532.816    ,  -1.000000    ,   721.1583    ,  -1.000000    ,   49.19250    ,  -1.000000    ,   63.23717    ,  -1.000000    ,   313.6778    ,  -1.000000    ,   3202.404    ,  -1.000000    ,   285.3210    ,  -1.000000    ,   1614.257    ,  -1.000000    ,   102.3486    ,  -1.000000    ,   266.8258    ,  -1.000000    ,   108.1987    ,  -1.000000    ,   26.31023    ,  -1.000000    ,   66.72020    ,  -1.000000    ,   6569.417    ,  -1.000000    ,   87.04490    ,  -1.000000    ,   468.9778    ,  -1.000000    ,   304.1853    ,  -1.000000    ,   6112.391    ,  -1.000000    ,   481.5478    ,  -1.000000    ,   129.0320    ,  -1.000000    ,   878.4378    ,  -1.000000    ,   676.3121    ,  -1.000000    ,   1484.721    ,  -1.000000    ,   1728.286    ,
           2022,            170,              7,             30,  -1.000000    ,   113.4157    ,  -1.000000    ,   94.10770    ,  -1.000000    ,   41.01662    ,  -1.000000    ,   326.9368    ,  -1.000000    ,   229.9362    ,  -1.000000    ,   76.96400    ,  -1.000000    ,   151.4429    ,  -1.000000    ,   79.33839    ,  -1.000000    ,   6.114874    ,  -1.000000    ,   47.84978    ,  -1.000000    ,   250.8178    ,  -1.000000    ,   1530.839    ,  -1.000000    ,   723.4754    ,  -1.000000    ,   39.87501    ,  -1.000000    ,   63.14880    ,  -1.000000    ,   308.3695    ,  -1.000000    ,   3204.179    ,  -1.000000    ,   287.5251    ,  -1.000000    ,   1615.706    ,  -1.000000    ,   102.9240    ,  -1.000000    ,   267.9248    ,  -1.000000    ,   110.0499    ,  -1.000000    ,   26.31580    ,  -1.000000    ,   67.10550    ,  -1.000000    ,   6555.410    ,  -1.000000    ,   87.06051    ,  -1.000000    ,   469.4096    ,  -1.000000    ,   304.2706    ,  -1.000000    ,   6109.821    ,  -1.000000    ,   482.3272    ,  -1.000000    ,   129.3075    ,  -1.000000    ,   882.4033    ,  -1.000000    ,   679.8401    ,  -1.000000    ,   1490.046    ,  -1.000000    ,   1735.529    ,
           2022,            170,              8,             30,  -1.000000    ,   113.5353    ,  -1.000000    ,   93.88390    ,  -1.000000    ,   41.07956    ,  -1.000000    ,   326.9502    ,  -1.000000    ,   231.9128    ,  -1.000000    ,   77.75538    ,  -1.000000    ,   151.9040    ,  -1.000000    ,   79.25284    ,  -1.000000    ,   6.235672    ,  -1.000000    ,   47.84458    ,  -1.000000    ,   250.7646    ,  -1.000000    ,   1529.346    ,  -1.000000    ,   726.2930    ,  -1.000000    ,   31.29232    ,  -1.000000    ,   63.04723    ,  -1.000000    ,   303.0434    ,  -1.000000    ,   3206.427    ,  -1.000000    ,   289.7636    ,  -1.000000    ,   1617.113    ,  -1.000000    ,   103.7080    ,  -1.000000    ,   269.2044    ,  -1.000000    ,   111.3321    ,  -1.000000    ,   26.32162    ,  -1.000000    ,   67.06268    ,  -1.000000    ,   6541.473    ,  -1.000000    ,   87.07635    ,  -1.000000    ,   469.8476    ,  -1.000000    ,   304.3590    ,  -1.000000    ,   6107.879    ,  -1.000000    ,   483.1128    ,  -1.000000    ,   129.5791    ,  -1.000000    ,   886.6777    ,  -1.000000    ,   682.4860    ,  -1.000000    ,   1495.315    ,  -1.000000    ,   1742.972    ,
           2022,            170,              9,             30,  -1.000000    ,   113.6511    ,  -1.000000    ,   93.54215    ,  -1.000000    ,   41.14314    ,  -1.000000    ,   326.9635    ,  -1.000000    ,   234.0696    ,  -1.000000    ,   78.37955    ,  -1.000000    ,   152.3572    ,  -1.000000    ,   79.09417    ,  -1.000000    ,   6.356270    ,  -1.000000    ,   47.81307    ,  -1.000000    ,   250.7222    ,  -1.000000    ,   1528.438    ,  -1.000000    ,   729.6450    ,  -1.000000    ,   25.26414    ,  -1.000000    ,   62.93125    ,  -1.000000    ,   297.9610    ,  -1.000000    ,   3209.207    ,  -1.000000    ,   292.0360    ,  -1.000000    ,   1618.480    ,  -1.000000    ,   104.6471    ,  -1.000000    ,   270.6401    ,  -1.000000    ,   112.0740    ,  -1.000000    ,   26.32770    ,  -1.000000    ,   66.62048    ,  -1.000000    ,   6528.292    ,  -1.000000    ,   87.09560    ,  -1.000000    ,   470.2917    ,  -1.000000    ,   304.4502    ,  -1.000000    ,   6106.708    ,  -1.000000    ,   483.9044    ,  -1.000000    ,   129.8499    ,  -1.000000    ,   891.1196    ,  -1.000000    ,   684.2549    ,  -1.000000    ,   1500.564    ,  -1.000000    ,   1750.592    ,
           2022,            170,             10,             30,  -1.000000    ,   113.7639    ,  -1.000000    ,   93.08514    ,  -1.000000    ,   41.24427    ,  -1.000000    ,   326.9763    ,  -1.000000    ,   236.3396    ,  -1.000000    ,   78.78471    ,  -1.000000    ,   152.8626    ,  -1.000000    ,   78.86956    ,  -1.000000    ,   6.473174    ,  -1.000000    ,   47.75279    ,  -1.000000    ,   250.6915    ,  -1.000000    ,   1528.149    ,  -1.000000    ,   733.5383    ,  -1.000000    ,   21.06140    ,  -1.000000    ,   62.79902    ,  -1.000000    ,   293.2436    ,  -1.000000    ,   3212.569    ,  -1.000000    ,   294.3372    ,  -1.000000    ,   1619.822    ,  -1.000000    ,   105.6765    ,  -1.000000    ,   272.2102    ,  -1.000000    ,   112.3154    ,  -1.000000    ,   26.33402    ,  -1.000000    ,   65.80943    ,  -1.000000    ,   6516.268    ,  -1.000000    ,   87.11979    ,  -1.000000    ,   470.7420    ,  -1.000000    ,   304.5441    ,  -1.000000    ,   6106.397    ,  -1.000000    ,   484.7022    ,  -1.000000    ,   130.1224    ,  -1.000000    ,   895.5867    ,  -1.000000    ,   685.2662    ,  -1.000000    ,   1505.826    ,  -1.000000    ,   1758.354    ,
           2022,            170,             11,             30,  -1.000000    ,   113.8750    ,  -1.000000    ,   92.51550    ,  -1.000000    ,   41.36435    ,  -1.000000    ,   326.9891    ,  -1.000000    ,   238.6870    ,  -1.000000    ,   79.01278    ,  -1.000000    ,   153.5041    ,  -1.000000    ,   78.61318    ,  -1.000000    ,   6.583160    ,  -1.000000    ,   47.66468    ,  -1.000000    ,   250.6724    ,  -1.000000    ,   1528.442    ,  -1.000000    ,   737.9561    ,  -1.000000    ,   18.79993    ,  -1.000000    ,   62.64680    ,  -1.000000    ,   288.8013    ,  -1.000000    ,   3216.670    ,  -1.000000    ,   296.6849    ,  -1.000000    ,   1621.155    ,  -1.000000    ,   106.7264    ,  -1.000000    ,   273.8952    ,  -1.000000    ,   112.1097    ,  -1.000000    ,   26.34055    ,  -1.000000    ,   64.67786    ,  -1.000000    ,   6505.548    ,  -1.000000    ,   87.14819    ,  -1.000000    ,   471.1981    ,  -1.000000    ,   304.6411    ,  -1.000000    ,   6106.960    ,  -1.000000    ,   485.5063    ,  -1.000000    ,   130.4065    ,  -1.000000    ,   899.9460    ,  -1.000000    ,   685.6966    ,  -1.000000    ,   1511.105    ,  -1.000000    ,   1766.220    ,
           2022,            170,             12,             30,  -1.000000    ,   113.9855    ,  -1.000000    ,   91.83789    ,  -1.000000    ,   41.48116    ,  -1.000000    ,   327.0020    ,  -1.000000    ,   241.2110    ,  -1.000000    ,   79.22613    ,  -1.000000    ,   154.3744    ,  -1.000000    ,   78.39623    ,  -1.000000    ,   6.683347    ,  -1.000000    ,   47.55053    ,  -1.000000    ,   250.6655    ,  -1.000000    ,   1529.222    ,  -1.000000    ,   742.8553    ,  -1.000000    ,   17.95467    ,  -1.000000    ,   62.47006    ,  -1.000000    ,   284.5788    ,  -1.000000    ,   3222.279    ,  -1.000000    ,   299.0865    ,  -1.000000    ,   1622.505    ,  -1.000000    ,   107.7299    ,  -1.000000    ,   275.6768    ,  -1.000000    ,   111.5394    ,  -1.000000    ,   26.34726    ,  -1.000000    ,   63.28461    ,  -1.000000    ,   6496.066    ,  -1.000000    ,   87.17855    ,  -1.000000    ,   471.6600    ,  -1.000000    ,   304.7411    ,  -1.000000    ,   6108.402    ,  -1.000000    ,   486.3168    ,  -1.000000    ,   130.7114    ,  -1.000000    ,   904.0807    ,  -1.000000    ,   685.7385    ,  -1.000000    ,   1516.365    ,  -1.000000    ,   1774.143    ,
           2022,            170,             13,             30,  -1.000000    ,   114.0966    ,  -1.000000    ,   91.06268    ,  -1.000000    ,   41.60891    ,  -1.000000    ,   327.0150    ,  -1.000000    ,   243.8223    ,  -1.000000    ,   79.39075    ,  -1.000000    ,   155.4872    ,  -1.000000    ,   78.24915    ,  -1.000000    ,   6.771389    ,  -1.000000    ,   47.41281    ,  -1.000000    ,   250.6714    ,  -1.000000    ,   1530.374    ,  -1.000000    ,   748.1585    ,  -1.000000    ,   19.75763    ,  -1.000000    ,   62.26474    ,  -1.000000    ,   280.5422    ,  -1.000000    ,   3230.662    ,  -1.000000    ,   301.5553    ,  -1.000000    ,   1623.899    ,  -1.000000    ,   108.6304    ,  -1.000000    ,   277.5340    ,  -1.000000    ,   110.6925    ,  -1.000000    ,   26.35410    ,  -1.000000    ,   61.69752    ,  -1.000000    ,   6487.589    ,  -1.000000    ,   87.20978    ,  -1.000000    ,   472.1277    ,  -1.000000    ,   304.8444    ,  -1.000000    ,   6110.715    ,  -1.000000    ,   487.1338    ,  -1.000000    ,   131.0447    ,  -1.000000    ,   907.8990    ,  -1.000000    ,   685.5728    ,  -1.000000    ,   1521.538    ,  -1.000000    ,   1782.078    ,
           2022,            170,             14,             30,  -1.000000    ,   114.2093    ,  -1.000000    ,   90.20129    ,  -1.000000    ,   41.74852    ,  -1.000000    ,   327.0278    ,  -1.000000    ,   246.5163    ,  -1.000000    ,   79.68434    ,  -1.000000    ,   156.7967    ,  -1.000000    ,   78.21083    ,  -1.000000    ,   6.845604    ,  -1.000000    ,   47.25455    ,  -1.000000    ,   250.6905    ,  -1.000000    ,   1531.797    ,  -1.000000    ,   753.7599    ,  -1.000000    ,   25.56648    ,  -1.000000    ,   62.02855    ,  -1.000000    ,   276.7058    ,  -1.000000    ,   3241.942    ,  -1.000000    ,   304.1401    ,  -1.000000    ,   1625.507    ,  -1.000000    ,   109.3862    ,  -1.000000    ,   279.4403    ,  -1.000000    ,   109.6491    ,  -1.000000    ,   26.36104    ,  -1.000000    ,   60.01725    ,  -1.000000    ,   6479.861    ,  -1.000000    ,   87.24059    ,  -1.000000    ,   472.6009    ,  -1.000000    ,   304.9513    ,  -1.000000    ,   6113.883    ,  -1.000000    ,   487.9572    ,  -1.000000    ,   131.4090    ,  -1.000000    ,   911.3366    ,  -1.000000    ,   685.3472    ,  -1.000000    ,   1526.553    ,  -1.000000    ,   1789.982    ,
           2022,            170,             15,             30,  -1.000000    ,   114.3244    ,  -1.000000    ,   89.26623    ,  -1.000000    ,   41.89720    ,  -1.000000    ,   327.0409    ,  -1.000000    ,   249.3152    ,  -1.000000    ,   80.08877    ,  -1.000000    ,   158.3663    ,  -1.000000    ,   78.42518    ,  -1.000000    ,   6.905149    ,  -1.000000    ,   47.07901    ,  -1.000000    ,   250.7230    ,  -1.000000    ,   1533.421    ,  -1.000000    ,   759.5386    ,  -1.000000    ,   33.20216    ,  -1.000000    ,   61.76199    ,  -1.000000    ,   273.1991    ,  -1.000000    ,   3254.868    ,  -1.000000    ,   306.8471    ,  -1.000000    ,   1628.596    ,  -1.000000    ,   109.9737    ,  -1.000000    ,   281.3710    ,  -1.000000    ,   108.4851    ,  -1.000000    ,   26.37374    ,  -1.000000    ,   58.35863    ,  -1.000000    ,   6472.655    ,  -1.000000    ,   87.27323    ,  -1.000000    ,   473.0791    ,  -1.000000    ,   305.0622    ,  -1.000000    ,   6118.027    ,  -1.000000    ,   488.7874    ,  -1.000000    ,   131.8052    ,  -1.000000    ,   914.3600    ,  -1.000000    ,   685.2204    ,  -1.000000    ,   1531.360    ,  -1.000000    ,   1797.820    ,
           2022,            170,             16,             30,  -1.000000    ,   114.4426    ,  -1.000000    ,   88.27338    ,  -1.000000    ,   42.04950    ,  -1.000000    ,   327.0547    ,  -1.000000    ,   252.1743    ,  -1.000000    ,   80.17507    ,  -1.000000    ,   160.1873    ,  -1.000000    ,   78.78896    ,  -1.000000    ,   6.950277    ,  -1.000000    ,   46.88926    ,  -1.000000    ,   250.7688    ,  -1.000000    ,   1535.202    ,  -1.000000    ,   765.3553    ,  -1.000000    ,   40.47324    ,  -1.000000    ,   61.46931    ,  -1.000000    ,   270.4267    ,  -1.000000    ,   3267.741    ,  -1.000000    ,   309.5354    ,  -1.000000    ,   1633.319    ,  -1.000000    ,   110.3870    ,  -1.000000    ,   283.3006    ,  -1.000000    ,   107.2769    ,  -1.000000    ,   27.03348    ,  -1.000000    ,   56.82442    ,  -1.000000    ,   6465.829    ,  -1.000000    ,   87.31133    ,  -1.000000    ,   473.5620    ,  -1.000000    ,   305.1799    ,  -1.000000    ,   6123.858    ,  -1.000000    ,   489.6255    ,  -1.000000    ,   132.2452    ,  -1.000000    ,   916.9636    ,  -1.000000    ,   685.4399    ,  -1.000000    ,   1535.952    ,  -1.000000    ,   1805.565    ,
           2022,            170,             17,             30,  -1.000000    ,   114.5659    ,  -1.000000    ,   87.24283    ,  -1.000000    ,   42.20382    ,  -1.000000    ,   327.0688    ,  -1.000000    ,   255.0697    ,  -1.000000    ,   79.78647    ,  -1.000000    ,   162.1989    ,  -1.000000    ,   79.13378    ,  -1.000000    ,   6.982384    ,  -1.000000    ,   46.68794    ,  -1.000000    ,   250.8277    ,  -1.000000    ,   1537.113    ,  -1.000000    ,   771.0884    ,  -1.000000    ,   46.34375    ,  -1.000000    ,   61.15873    ,  -1.000000    ,   269.0452    ,  -1.000000    ,   3279.266    ,  -1.000000    ,   312.2944    ,  -1.000000    ,   1637.900    ,  -1.000000    ,   110.6350    ,  -1.000000    ,   285.2050    ,  -1.000000    ,   106.0994    ,  -1.000000    ,   31.08781    ,  -1.000000    ,   55.50629    ,  -1.000000    ,   6459.340    ,  -1.000000    ,   87.35445    ,  -1.000000    ,   474.0497    ,  -1.000000    ,   305.3075    ,  -1.000000    ,   6131.268    ,  -1.000000    ,   490.4725    ,  -1.000000    ,   132.7156    ,  -1.000000    ,   919.1689    ,  -1.000000    ,   686.3420    ,  -1.000000    ,   1540.355    ,  -1.000000    ,   1813.204    ,
